"DRGDefinition","ProviderId","ProviderName","ProviderCity","ProviderState","TotalDischarges","AverageCoveredCharges","AverageTotalPayments","AverageMedicarePayments"
"101 - SEIZURES W/O MCC","180067","UNIVERSITY OF KENTUCKY HOSPITAL","LEXINGTON","KY","100","15843.38","6714.56","5571.32"
"101 - SEIZURES W/O MCC","180078","PAUL B HALL REGIONAL MEDICAL CENTER","PAINTSVILLE","KY","13","37200.07","4606.23","3050.15"
"101 - SEIZURES W/O MCC","180080","BAPTIST REGIONAL MEDICAL CENTER","CORBIN","KY","13","13044.69","5012.38","3077.61"
"101 - SEIZURES W/O MCC","180088","NORTON HOSPITALS, INC","LOUISVILLE","KY","92","14660.19","5098.84","4012.10"
"101 - SEIZURES W/O MCC","180102","LOURDES HOSPITAL","PADUCAH","KY","20","16830.95","3879.80","3089.00"
"101 - SEIZURES W/O MCC","180103","CENTRAL BAPTIST HOSPITAL","LEXINGTON","KY","22","18254.95","4441.90","3571.54"
"101 - SEIZURES W/O MCC","180104","WESTERN BAPTIST HOSPITAL","PADUCAH","KY","29","13187.82","4026.00","3094.68"
"101 - SEIZURES W/O MCC","180124","GREENVIEW REGIONAL HOSPITAL","BOWLING GREEN","KY","11","31474.36","4870.45","3678.36"
"101 - SEIZURES W/O MCC","180130","BAPTIST HOSPITAL EAST","LOUISVILLE","KY","35","12147.62","3939.42","2856.48"
"101 - SEIZURES W/O MCC","180132","LAKE CUMBERLAND REGIONAL HOSPITAL","SOMERSET","KY","25","17509.56","4894.92","3676.88"
"101 - SEIZURES W/O MCC","180139","KENTUCKY RIVER MEDICAL CENTER","JACKSON","KY","11","12126.09","3910.81","3399.18"
"101 - SEIZURES W/O MCC","180141","UNIVERSITY OF LOUISVILLE HOSPITAL","LOUISVILLE","KY","87","21139.50","6840.91","5501.29"
"101 - SEIZURES W/O MCC","190002","LAFAYETTE GENERAL MEDICAL CENTER","LAFAYETTE","LA","19","19995.89","4449.73","3796.05"
"101 - SEIZURES W/O MCC","190004","THIBODAUX REGIONAL MEDICAL CENTER","THIBODAUX","LA","16","12704.75","3927.56","2949.06"
"101 - SEIZURES W/O MCC","190008","TERREBONNE GENERAL MEDICAL CENTER","HOUMA","LA","12","16817.66","4578.16","3031.75"
"101 - SEIZURES W/O MCC","190015","NORTH OAKS MEDICAL CENTER, LLC","HAMMOND","LA","46","32553.65","4858.63","4019.95"
"101 - SEIZURES W/O MCC","190019","CHRISTUS ST FRANCES CABRINI HOSPITAL","ALEXANDRIA","LA","30","14834.40","4332.20","3470.73"
"101 - SEIZURES W/O MCC","190026","RAPIDES REGIONAL MEDICAL CENTER","ALEXANDRIA","LA","44","20904.86","4791.09","3998.63"
"101 - SEIZURES W/O MCC","190036","OCHSNER FOUNDATION HOSPITAL","NEW ORLEANS","LA","48","14729.64","5418.16","4476.41"
"101 - SEIZURES W/O MCC","190039","WEST JEFFERSON MEDICAL CENTER","MARRERO","LA","22","16523.59","4737.13","3765.31"
"101 - SEIZURES W/O MCC","190041","CHRISTUS SCHUMPERT HEALTH SYSTEM","SHREVEPORT","LA","19","22071.26","4813.94","3900.57"
"101 - SEIZURES W/O MCC","190046","TOURO INFIRMARY","NEW ORLEANS","LA","20","22781.70","5154.95","4257.35"
"101 - SEIZURES W/O MCC","190064","OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER","BATON ROUGE","LA","42","13789.47","4368.33","3433.23"
"101 - SEIZURES W/O MCC","190065","BATON ROUGE GENERAL MEDICAL CENTER","BATON ROUGE","LA","29","8032.00","5149.10","3948.93"
"101 - SEIZURES W/O MCC","190086","NORTHERN LOUISIANA MEDICAL CENTER","RUSTON","LA","19","15862.57","4932.89","3803.36"
"101 - SEIZURES W/O MCC","190098","LSU HEALTH SCIENCES CENTER - SHREVEPORT","SHREVEPORT","LA","24","9254.29","6661.00","5440.00"
"101 - SEIZURES W/O MCC","190102","OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC","LAFAYETTE","LA","40","16561.37","4268.30","3285.00"
"101 - SEIZURES W/O MCC","190111","WILLIS KNIGHTON MEDICAL CENTER","SHREVEPORT","LA","51","17701.82","4510.19","3675.52"
"101 - SEIZURES W/O MCC","190125","ST FRANCIS MEDICAL CENTER","MONROE","LA","18","15480.66","4562.33","3671.88"
"101 - SEIZURES W/O MCC","190135","OCHSNER BAPTIST MEDICAL CENTER LLC","NEW ORLEANS","LA","15","11848.86","4431.20","3065.73"
"101 - SEIZURES W/O MCC","190146","EAST JEFFERSON GENERAL HOSPITAL","METAIRIE","LA","18","18040.22","4353.77","3338.27"
"101 - SEIZURES W/O MCC","190160","GLENWOOD REGIONAL MEDICAL CENTER","WEST MONROE","LA","20","17330.15","4358.00","3499.25"
"101 - SEIZURES W/O MCC","190167","MERCY REGIONAL MEDICAL CENTER","VILLE PLATTE","LA","12","16431.50","4429.25","3449.41"
"101 - SEIZURES W/O MCC","190176","TULANE MEDICAL CENTER","NEW ORLEANS","LA","18","26038.55","6518.94","5307.38"
"101 - SEIZURES W/O MCC","190202","OCHSNER MEDICAL CENTER-BATON ROUGE","BATON ROUGE","LA","15","11959.80","4415.46","3813.86"
"101 - SEIZURES W/O MCC","190236","WILLIS KNIGHTON BOSSIER HEALTH CENTER","BOSSIER CITY","LA","24","13634.58","5170.50","2769.29"
"101 - SEIZURES W/O MCC","200009","MAINE MEDICAL CENTER","PORTLAND","ME","32","15008.03","5626.46","4554.56"
"101 - SEIZURES W/O MCC","200033","EASTERN MAINE MEDICAL CENTER","BANGOR","ME","44","14273.52","5103.56","3968.93"
"101 - SEIZURES W/O MCC","200034","ST MARYS REGIONAL MEDICAL CENTER","LEWISTON","ME","45","9735.57","5252.91","3933.82"
"101 - SEIZURES W/O MCC","200039","MAINE GENERAL MEDICAL CENTER","AUGUSTA","ME","13","13729.15","4990.76","4214.46"
"101 - SEIZURES W/O MCC","210001","MERITUS MEDICAL CENTER","HAGERSTOWN","MD","28","5090.10","4832.32","3765.78"
"101 - SEIZURES W/O MCC","210002","UNIVERSITY OF MARYLAND MEDICAL CENTER","BALTIMORE","MD","60","12079.23","11491.13","9450.85"
"101 - SEIZURES W/O MCC","210003","PRINCE GEORGES HOSPITAL CENTER","CHEVERLY","MD","32","12257.53","11594.15","10441.40"
"101 - SEIZURES W/O MCC","210004","HOLY CROSS HOSPITAL","SILVER SPRING","MD","59","7978.11","7499.47","6585.03"
"101 - SEIZURES W/O MCC","210005","FREDERICK MEMORIAL HOSPITAL","FREDERICK","MD","51","8387.15","7883.88","7136.11"
"101 - SEIZURES W/O MCC","210006","HARFORD MEMORIAL HOSPITAL","HAVRE DE GRACE","MD","28","8539.82","8027.50","7290.42"
"101 - SEIZURES W/O MCC","210007","SAINT JOSEPH MEDICAL CENTER","TOWSON","MD","18","6704.88","6365.38","5420.88"
"101 - SEIZURES W/O MCC","210009","JOHNS HOPKINS HOSPITAL, THE","BALTIMORE","MD","66","16466.50","15554.42","13961.18"
"101 - SEIZURES W/O MCC","210011","SAINT AGNES HOSPITAL","BALTIMORE","MD","69","8462.14","7941.39","6817.56"
"101 - SEIZURES W/O MCC","210012","SINAI HOSPITAL OF BALTIMORE","BALTIMORE","MD","69","8320.18","7860.31","6802.62"
"101 - SEIZURES W/O MCC","210013","BON SECOURS HOSPITAL","BALTIMORE","MD","29","8639.55","8121.20","7443.62"
"101 - SEIZURES W/O MCC","210015","FRANKLIN SQUARE HOSPITAL CENTER","BALTIMORE","MD","44","7526.02","7074.47","6357.75"
"101 - SEIZURES W/O MCC","210016","WASHINGTON ADVENTIST HOSPITAL","TAKOMA PARK","MD","38","7289.73","6852.34","6053.92"
"101 - SEIZURES W/O MCC","210018","MONTGOMERY GENERAL HOSPITAL INC","OLNEY","MD","11","7052.90","6732.54","5100.63"
"101 - SEIZURES W/O MCC","210019","PENINSULA REGIONAL MEDICAL CENTER","SALISBURY","MD","20","5720.50","5416.60","4643.15"
"101 - SEIZURES W/O MCC","210022","SUBURBAN HOSPITAL","BETHESDA","MD","38","7084.05","6658.97","5835.81"
"101 - SEIZURES W/O MCC","210023","ANNE ARUNDEL MEDICAL CENTER","ANNAPOLIS","MD","54","5922.35","5587.98","4787.81"
"101 - SEIZURES W/O MCC","210024","UNION MEMORIAL HOSPITAL","BALTIMORE","MD","35","8008.25","7559.25","6696.08"
"101 - SEIZURES W/O MCC","210027","WESTERN MARYLAND REGIONAL MEDICAL CENTER","CUMBERLAND","MD","41","7844.82","7374.02","6475.26"
"101 - SEIZURES W/O MCC","210028","SAINT MARYS HOSPITAL","LEONARDTOWN","MD","25","5381.08","5058.16","4386.64"
"101 - SEIZURES W/O MCC","210029","JOHNS HOPKINS BAYVIEW MEDICAL CENTER","BALTIMORE","MD","39","9603.35","9027.12","8393.48"
"101 - SEIZURES W/O MCC","210032","UNION HOSPITAL OF CECIL COUNTY","ELKTON","MD","27","5413.70","5129.55","4285.25"
"101 - SEIZURES W/O MCC","210033","CARROLL HOSPITAL CENTER","WESTMINSTER","MD","34","6675.91","6308.73","5728.67"
"101 - SEIZURES W/O MCC","210034","HARBOR HOSPITAL","BALTIMORE","MD","13","4894.38","4600.84","3739.92"
"101 - SEIZURES W/O MCC","210035","CIVISTA MEDICAL CENTER","LA PLATA","MD","23","4999.26","4698.60","3869.00"
"101 - SEIZURES W/O MCC","210037","MEMORIAL HOSPITAL AT EASTON","EASTON","MD","35","5393.62","5070.08","4364.94"
"101 - SEIZURES W/O MCC","210038","MARYLAND GENERAL  HOSPITAL","BALTIMORE","MD","18","11889.94","11176.61","10675.27"
"101 - SEIZURES W/O MCC","210039","CALVERT MEMORIAL HOSPITAL","PRINCE FREDERIC","MD","19","6710.05","6486.15","5177.05"
"101 - SEIZURES W/O MCC","210040","NORTHWEST HOSPITAL CENTER","RANDALLSTOWN","MD","65","7270.52","6834.24","6027.32"
"101 - SEIZURES W/O MCC","210043","BALTIMORE WASHINGTON  MEDICAL CENTER","GLEN BURNIE","MD","49","5427.53","5125.02","4195.30"
"101 - SEIZURES W/O MCC","210044","GREATER BALTIMORE MEDICAL CENTER","BALTIMORE","MD","25","8850.16","8319.24","7410.00"
"101 - SEIZURES W/O MCC","210048","HOWARD COUNTY GENERAL HOSPITAL","COLUMBIA","MD","41","6531.26","6139.36","5262.87"
"101 - SEIZURES W/O MCC","210049","UPPER CHESAPEAKE MEDICAL CENTER","BEL AIR","MD","39","6087.41","5751.28","4700.00"
"101 - SEIZURES W/O MCC","210051","DOCTORS  COMMUNITY HOSPITAL","LANHAM","MD","36","6716.08","6375.13","5464.33"
"101 - SEIZURES W/O MCC","210054","SOUTHERN MARYLAND HOSPITAL CENTER","CLINTON","MD","62","7325.37","6904.16","5970.45"
"101 - SEIZURES W/O MCC","210055","LAUREL REGIONAL MEDICAL CENTER","LAUREL","MD","11","7275.90","6861.09","5399.45"
"101 - SEIZURES W/O MCC","210056","GOOD SAMARITAN HOSPITAL","BALTIMORE","MD","64","6767.93","6401.54","5567.87"
"101 - SEIZURES W/O MCC","210057","SHADY GROVE ADVENTIST HOSPITAL","ROCKVILLE","MD","28","4735.21","4491.50","3511.92"
"101 - SEIZURES W/O MCC","210060","FORT WASHINGTON HOSPITAL","FORT WASHINGTON","MD","13","5971.84","5613.53","4668.00"
"101 - SEIZURES W/O MCC","210061","ATLANTIC GENERAL HOSPITAL","BERLIN","MD","17","6925.88","6510.41","5585.70"
"101 - SEIZURES W/O MCC","220001","HEALTHALLIANCE HOSPITALS, INC","LEOMINSTER","MA","18","12963.22","5592.88","4843.55"
"101 - SEIZURES W/O MCC","220002","MOUNT AUBURN HOSPITAL","CAMBRIDGE","MA","30","10572.50","5829.90","5268.16"
"101 - SEIZURES W/O MCC","220010","LAWRENCE GENERAL HOSPITAL","LAWRENCE","MA","28","13082.35","6094.92","5167.35"
"101 - SEIZURES W/O MCC","220011","CAMBRIDGE HEALTH ALLIANCE","CAMBRIDGE","MA","38","12465.60","7720.34","5924.78"
"101 - SEIZURES W/O MCC","220012","CAPE COD HOSPITAL","HYANNIS","MA","62","10850.12","6420.24","5171.33"
"101 - SEIZURES W/O MCC","220015","COOLEY DICKINSON HOSPITAL INC,THE","NORTHAMPTON","MA","23","11013.65","4518.60","3785.91"
"101 - SEIZURES W/O MCC","220017","CARNEY HOSPITAL","BOSTON","MA","34","9562.41","7361.26","6602.08"
"101 - SEIZURES W/O MCC","220019","HARRINGTON MEMORIAL HOSPITAL","SOUTHBRIDGE","MA","16","6842.00","5567.75","4801.50"
"101 - SEIZURES W/O MCC","220020","SAINT ANNES HOSPITAL","FALL RIVER","MA","33","9310.45","5277.87","4459.69"
"101 - SEIZURES W/O MCC","220024","HOLYOKE MEDICAL CENTER","HOLYOKE","MA","21","9433.61","5059.14","4202.76"
"101 - SEIZURES W/O MCC","220029","ANNA JAQUES HOSPITAL","NEWBURYPORT","MA","37","8061.75","5163.13","3862.16"
"101 - SEIZURES W/O MCC","220030","WING MEMORIAL HOSPITAL AND MEDICAL CENTER","PALMER","MA","11","13985.81","4551.81","3734.36"
"101 - SEIZURES W/O MCC","220031","BOSTON MEDICAL CENTER CORPORATION","BOSTON","MA","78","11322.15","8841.34","8137.60"
"101 - SEIZURES W/O MCC","220033","BEVERLY HOSPITAL CORPORATION","BEVERLY","MA","33","9174.12","5259.42","4508.63"
"101 - SEIZURES W/O MCC","220035","NORTH SHORE MEDICAL CENTER","SALEM","MA","43","21573.97","5530.44","4746.62"
"101 - SEIZURES W/O MCC","220036","ST ELIZABETHS MEDICAL CENTER","BRIGHTON","MA","16","7698.37","7391.25","6652.37"
"101 - SEIZURES W/O MCC","220046","BERKSHIRE MEDICAL CENTER INC","PITTSFIELD","MA","25","9855.72","5970.00","5112.24"
"101 - SEIZURES W/O MCC","220049","MARLBOROUGH HOSPITAL","MARLBOROUGH","MA","13","11038.00","4798.76","3932.92"
"101 - SEIZURES W/O MCC","220052","SIGNATURE HEALTHCARE BROCKTON HOSPITAL","BROCKTON","MA","38","7607.84","5950.23","5123.71"
"101 - SEIZURES W/O MCC","220060","JORDAN HOSPITAL INC","PLYMOUTH","MA","34","9130.20","5060.00","4165.76"
"101 - SEIZURES W/O MCC","220063","LOWELL GENERAL HOSPITAL","LOWELL","MA","21","10333.85","6041.47","4573.80"
"101 - SEIZURES W/O MCC","220066","MERCY MEDICAL CENTER","SPRINGFIELD","MA","25","11282.56","5507.00","4609.08"
"101 - SEIZURES W/O MCC","220067","QUINCY MEDICAL CENTER","QUINCY","MA","26","10270.23","5197.00","4242.84"
"101 - SEIZURES W/O MCC","220070","HALLMARK HEALTH SYSTEM","MELROSE","MA","42","6952.04","5437.90","4401.59"
"101 - SEIZURES W/O MCC","220071","MASSACHUSETTS GENERAL HOSPITAL","BOSTON","MA","83","28571.96","7737.07","6397.40"
"101 - SEIZURES W/O MCC","220073","MORTON HOSPITAL","TAUNTON","MA","19","5710.00","4907.89","4136.73"
"101 - SEIZURES W/O MCC","220074","SOUTHCOAST HOSPITAL GROUP, INC","FALL RIVER","MA","133","12089.27","5349.78","4197.49"
"101 - SEIZURES W/O MCC","220077","BAYSTATE MEDICAL CENTER","SPRINGFIELD","MA","83","15691.26","6483.03","5289.67"
"101 - SEIZURES W/O MCC","220080","HOLY FAMILY HOSPITAL","METHUEN","MA","17","9775.23","5223.70","4432.17"
"101 - SEIZURES W/O MCC","220082","SAINTS  MEDICAL CENTER INC","LOWELL","MA","28","7461.32","5210.85","4368.71"
"101 - SEIZURES W/O MCC","220084","EMERSON HOSPITAL","W CONCORD","MA","17","12000.17","4748.82","3820.35"
"101 - SEIZURES W/O MCC","220086","BETH ISRAEL DEACONESS MEDICAL CENTER","BOSTON","MA","122","28958.88","9084.28","7785.86"
"101 - SEIZURES W/O MCC","220090","MILFORD REGIONAL MEDICAL CENTER","MILFORD","MA","29","10295.68","5109.00","4138.65"
"101 - SEIZURES W/O MCC","220095","HEYWOOD HOSPITAL","GARDNER","MA","11","7225.63","5527.09","5115.45"
"101 - SEIZURES W/O MCC","220100","SOUTH SHORE HOSPITAL","SOUTH WEYMOUTH","MA","56","10781.76","4855.78","3990.66"
"101 - SEIZURES W/O MCC","220101","NEWTON-WELLESLEY HOSPITAL","NEWTON","MA","33","18351.90","5126.54","4172.27"
"101 - SEIZURES W/O MCC","220110","BRIGHAM AND WOMENS HOSPITAL","BOSTON","MA","76","25911.85","7365.02","6419.56"
"101 - SEIZURES W/O MCC","220111","GOOD SAMARITAN MEDICAL CENTER","BROCKTON","MA","30","7723.33","5723.26","5058.56"
"101 - SEIZURES W/O MCC","220116","TUFTS MEDICAL CENTER","BOSTON","MA","29","15263.51","8359.00","7854.86"
"101 - SEIZURES W/O MCC","220119","FAULKNER HOSPITAL","BOSTON","MA","20","14942.55","7025.85","4877.05"
"101 - SEIZURES W/O MCC","220126","NORWOOD HOSPITAL","NORWOOD","MA","42","8290.95","4890.19","4079.45"
"101 - SEIZURES W/O MCC","220135","FALMOUTH HOSPITAL","FALMOUTH","MA","11","8144.09","5377.09","3563.27"
"101 - SEIZURES W/O MCC","220163","UMASS MEMORIAL MEDICAL CENTER INC","WORCESTER","MA","89","19497.77","7912.41","6721.41"
"101 - SEIZURES W/O MCC","220171","LAHEY CLINIC HOSPITAL","BURLINGTON","MA","62","12378.90","5927.96","5032.11"
"101 - SEIZURES W/O MCC","220174","MERRIMACK VALLEY HOSPITAL","HAVERHILL","MA","17","11872.82","5048.41","3841.82"
"101 - SEIZURES W/O MCC","220175","METROWEST MEDICAL CENTER","FRAMINGHAM","MA","32","8056.28","5669.25","4477.00"
"101 - SEIZURES W/O MCC","220176","ST VINCENT HOSPITAL","WORCESTER","MA","32","9241.34","5962.78","4619.56"
"101 - SEIZURES W/O MCC","230002","ST MARY MERCY HOSPITAL","LIVONIA","MI","47","10213.91","4381.51","3539.17"
"101 - SEIZURES W/O MCC","230004","MERCY HEALTH PARTNERS, MERCY CAMPUS","MUSKEGON","MI","13","10665.92","4848.84","3726.69"
"101 - SEIZURES W/O MCC","230005","EMMA L BIXBY MEDICAL CENTER","ADRIAN","MI","16","12918.62","4306.62","3463.62"
"101 - SEIZURES W/O MCC","230017","BRONSON METHODIST HOSPITAL","KALAMAZOO","MI","41","14400.34","5704.36","4856.26"
"101 - SEIZURES W/O MCC","230019","PROVIDENCE HOSPITAL AND MEDICAL CENTERS","SOUTHFIELD","MI","89","13219.07","5636.29","4911.23"
"101 - SEIZURES W/O MCC","230020","OAKWOOD HOSPITAL AND MEDICAL CENTER","DEARBORN","MI","64","11831.14","5557.60","4710.90"
"101 - SEIZURES W/O MCC","230021","LAKELAND HOSPITAL, ST JOSEPH","ST JOSEPH","MI","34","9433.44","4849.70","3958.52"
"101 - SEIZURES W/O MCC","230024","SINAI-GRACE HOSPITAL","DETROIT","MI","125","13661.63","6890.36","6033.20"
"101 - SEIZURES W/O MCC","230029","ST JOSEPH MERCY OAKLAND","PONTIAC","MI","30","12156.46","5868.26","5121.06"
"101 - SEIZURES W/O MCC","230030","MIDMICHIGAN MEDICAL CENTER-GRATIOT","ALMA","MI","13","6958.38","6092.92","4965.84"
"101 - SEIZURES W/O MCC","230031","ST JOSEPH MERCY PORT HURON","PORT HURON","MI","13","8251.30","4251.46","3559.76"
"101 - SEIZURES W/O MCC","230038","SPECTRUM HEALTH - BUTTERWORTH CAMPUS","GRAND RAPIDS","MI","104","11089.41","5565.48","4676.26"
"101 - SEIZURES W/O MCC","230041","MCLAREN BAY REGION","BAY CITY","MI","40","13743.67","4362.45","3501.80"
"101 - SEIZURES W/O MCC","230046","UNIVERSITY OF MICHIGAN HEALTH SYSTEM","ANN ARBOR","MI","93","17911.00","7507.19","6699.92"
"101 - SEIZURES W/O MCC","230047","HENRY FORD MACOMB HOSPITAL","CLINTON TOWNSHI","MI","80","9769.66","4762.88","3843.97"
"101 - SEIZURES W/O MCC","230053","HENRY FORD HOSPITAL","DETROIT","MI","112","22230.88","7495.46","6606.53"
"101 - SEIZURES W/O MCC","230054","MARQUETTE GENERAL HOSPITAL","MARQUETTE","MI","11","7694.45","5208.72","3583.45"
"101 - SEIZURES W/O MCC","230059","SAINT MARYS HEALTH CARE","GRAND RAPIDS","MI","33","11107.51","5677.57","4212.27"
"101 - SEIZURES W/O MCC","230066","MERCY HEALTH PARTNERS, HACKLEY CAMPUS","MUSKEGON","MI","15","11099.66","5156.13","3879.26"
"101 - SEIZURES W/O MCC","230069","SAINT JOSEPH MERCY LIVINGSTON HOSPITAL","HOWELL","MI","15","16292.00","6902.26","3453.86"
"101 - SEIZURES W/O MCC","230070","COVENANT MEDICAL CENTER, INC","SAGINAW","MI","62","15303.95","4913.35","4052.80"
"101 - SEIZURES W/O MCC","230072","HOLLAND COMMUNITY HOSPITAL","HOLLAND","MI","12","14579.58","4696.16","4138.16"
"101 - SEIZURES W/O MCC","230075","BRONSON BATTLE CREEK HOSPITAL","BATTLE CREEK","MI","25","9016.52","4771.64","3624.64"
"101 - SEIZURES W/O MCC","230077","ST MARYS OF MICHIGAN MEDICAL CENTER","SAGINAW","MI","35","17896.91","4793.11","3749.77"
"101 - SEIZURES W/O MCC","230080","CENTRAL MICHIGAN COMMUNITY HOSPITAL","MOUNT PLEASANT","MI","15","10965.86","4087.40","3261.53"
"101 - SEIZURES W/O MCC","230089","BEAUMONT HOSPITAL, GROSSE POINTE","GROSSE POINTE","MI","38","10591.55","4666.15","3724.36"
"101 - SEIZURES W/O MCC","230092","ALLEGIANCE HEALTH","JACKSON","MI","43","16153.11","4787.32","3685.62"
"101 - SEIZURES W/O MCC","230097","MUNSON MEDICAL CENTER","TRAVERSE CITY","MI","54","15900.01","5331.53","3948.31"
"101 - SEIZURES W/O MCC","230099","MERCY MEMORIAL HOSPITAL SYSTEM","MONROE","MI","30","12492.03","4854.20","3266.10"
"101 - SEIZURES W/O MCC","230104","HARPER UNIVERSITY HOSPITAL","DETROIT","MI","54","19184.27","8230.81","6928.33"
"101 - SEIZURES W/O MCC","230105","NORTHERN MICHIGAN REGIONAL HOSPITAL","PETOSKEY","MI","23","13537.56","5040.00","4211.65"
"101 - SEIZURES W/O MCC","230117","BORGESS MEDICAL CENTER","KALAMAZOO","MI","34","16907.38","5414.41","4114.88"
"101 - SEIZURES W/O MCC","230130","WILLIAM BEAUMONT HOSPITAL","ROYAL OAK","MI","56","16449.46","5567.21","4538.50"
"101 - SEIZURES W/O MCC","230132","HURLEY MEDICAL CENTER","FLINT","MI","52","16244.57","7103.21","6523.44"
"101 - SEIZURES W/O MCC","230141","MCLAREN FLINT","FLINT","MI","47","11818.82","5514.74","4771.51"
"101 - SEIZURES W/O MCC","230142","OAKWOOD ANNAPOLIS HOSPITAL","WAYNE","MI","38","10904.81","4883.63","3975.60"
"101 - SEIZURES W/O MCC","230146","HENRY FORD WYANDOTTE HOSPITAL","WYANDOTTE","MI","47","9377.85","4793.74","3859.51"
"101 - SEIZURES W/O MCC","230151","BOTSFORD HOSPITAL","FARMINGTON HILL","MI","47","10315.95","6092.57","5196.78"
"101 - SEIZURES W/O MCC","230156","ST JOSEPH MERCY HOSPITAL","ANN ARBOR","MI","52","14155.90","5043.21","3927.96"
"101 - SEIZURES W/O MCC","230165","ST JOHN HOSPITAL AND MEDICAL CENTER","DETROIT","MI","107","13841.45","5966.92","5027.34"
"101 - SEIZURES W/O MCC","230167","MCLAREN - GREATER LANSING","LANSING","MI","37","17457.32","5349.72","4498.27"
"101 - SEIZURES W/O MCC","230176","OAKWOOD SOUTHSHORE MEDICAL CENTER","TRENTON","MI","21","14418.14","5063.47","4314.90"
"101 - SEIZURES W/O MCC","230193","LAPEER REGIONAL MEDICAL CENTER","LAPEER","MI","12","10789.66","4476.25","3535.58"
"101 - SEIZURES W/O MCC","230195","ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER","WARREN","MI","79","12466.60","5189.94","4255.24"
"101 - SEIZURES W/O MCC","230197","GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK","GRAND BLANC","MI","33","14443.21","5888.42","4871.93"
"101 - SEIZURES W/O MCC","230207","MCLAREN OAKLAND","PONTIAC","MI","17","11440.52","6836.82","6239.41"
"101 - SEIZURES W/O MCC","230216","PORT HURON HOSPITAL","PORT HURON","MI","32","13850.43","4415.03","3501.28"
"101 - SEIZURES W/O MCC","230222","MIDMICHIGAN MEDICAL CENTER-MIDLAND","MIDLAND","MI","17","10353.64","5089.47","4233.23"
"101 - SEIZURES W/O MCC","230227","MOUNT CLEMENS REGIONAL MEDICAL CENTER","MOUNT CLEMENS","MI","47","11336.59","4997.31","4128.48"
"101 - SEIZURES W/O MCC","230230","EDWARD W SPARROW HOSPITAL","LANSING","MI","78","17956.97","6011.78","4650.70"
"101 - SEIZURES W/O MCC","230236","METRO HEALTH HOSPITAL","WYOMING","MI","14","15207.07","6009.28","5207.50"
"101 - SEIZURES W/O MCC","230244","GARDEN CITY HOSPITAL","GARDEN CITY","MI","35","9665.25","5528.08","4790.60"
"101 - SEIZURES W/O MCC","230254","CRITTENTON HOSPITAL MEDICAL CENTER","ROCHESTER","MI","26","16074.19","4629.42","3766.03"
"101 - SEIZURES W/O MCC","230269","WILLIAM BEAUMONT HOSPITAL-TROY","TROY","MI","63","15424.34","4697.04","3699.30"
"101 - SEIZURES W/O MCC","230270","OAKWOOD HERITAGE HOSPITAL","TAYLOR","MI","22","12841.59","4727.27","4012.72"
"101 - SEIZURES W/O MCC","230273","DETROIT RECEIVING HOSPITAL  and  UNIV HEALTH CENTER","DETROIT","MI","47","16924.17","7518.87","6773.19"
"101 - SEIZURES W/O MCC","230302","HENRY FORD WEST BLOOMFIELD HOSPITAL","W BLOOMFIELD","MI","13","19804.23","4906.15","3610.76"
"101 - SEIZURES W/O MCC","240001","NORTH MEMORIAL MEDICAL CENTER","ROBBINSDALE","MN","25","17658.36","4998.92","3731.80"
"101 - SEIZURES W/O MCC","240002","ESSENTIA HEALTH ST MARYS MEDICAL CENTER","DULUTH","MN","32","11821.28","5054.21","4350.71"
"101 - SEIZURES W/O MCC","240004","HENNEPIN COUNTY MEDICAL CENTER","MINNEAPOLIS","MN","38","16822.94","8838.36","7921.63"
